# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-24 15:09:42 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	03335500	2016-02-15 21:00	EST	2950	P
USGS	03335500	2016-02-15 21:15	EST	2950	P
USGS	03335500	2016-02-15 21:30	EST	2970	P
USGS	03335500	2016-02-15 21:45	EST	2970	P
USGS	03335500	2016-02-15 22:00	EST	2980	P
USGS	03335500	2016-02-15 22:15	EST	2970	P
USGS	03335500	2016-02-15 22:30	EST	2980	P
USGS	03335500	2016-02-15 22:45	EST	2980	P
USGS	03335500	2016-02-15 23:00	EST	2990	P
USGS	03335500	2016-02-15 23:15	EST	2990	P
USGS	03335500	2016-02-15 23:30	EST	3000	P
USGS	03335500	2016-02-15 23:45	EST	2990	P
USGS	03335500	2016-02-16 00:00	EST	3000	P
USGS	03335500	2016-02-16 00:15	EST	3020	P
USGS	03335500	2016-02-16 00:30	EST	3030	P
USGS	03335500	2016-02-16 00:45	EST	3030	P
USGS	03335500	2016-02-16 01:00	EST	3050	P
USGS	03335500	2016-02-16 01:15	EST	3050	P
USGS	03335500	2016-02-16 01:30	EST	3070	P
USGS	03335500	2016-02-16 01:45	EST	3080	P
USGS	03335500	2016-02-16 02:00	EST	3090	P
USGS	03335500	2016-02-16 02:15	EST	3100	P
USGS	03335500	2016-02-16 02:30	EST	3120	P
USGS	03335500	2016-02-16 02:45	EST	3120	P
USGS	03335500	2016-02-16 03:00	EST	3130	P
USGS	03335500	2016-02-16 03:15	EST	3130	P
USGS	03335500	2016-02-16 03:30	EST	3160	P
USGS	03335500	2016-02-16 03:45	EST	3160	P
USGS	03335500	2016-02-16 04:00	EST	3170	P
USGS	03335500	2016-02-16 04:15	EST	3170	P
USGS	03335500	2016-02-16 04:30	EST	3180	P
USGS	03335500	2016-02-16 04:45	EST	3210	P
USGS	03335500	2016-02-16 05:00	EST	3210	P
USGS	03335500	2016-02-16 05:15	EST	3210	P
USGS	03335500	2016-02-16 05:30	EST	3220	P
USGS	03335500	2016-02-16 05:45	EST	3230	P
USGS	03335500	2016-02-16 06:00	EST	3230	P
USGS	03335500	2016-02-16 06:15	EST	3240	P
USGS	03335500	2016-02-16 06:30	EST	3240	P
USGS	03335500	2016-02-16 06:45	EST	3260	P
USGS	03335500	2016-02-16 07:00	EST	3260	P
USGS	03335500	2016-02-16 07:15	EST	3270	P
USGS	03335500	2016-02-16 07:30	EST	3270	P
USGS	03335500	2016-02-16 07:45	EST	3280	P
USGS	03335500	2016-02-16 08:00	EST	3280	P
USGS	03335500	2016-02-16 08:15	EST	3300	P
USGS	03335500	2016-02-16 08:30	EST	3300	P
USGS	03335500	2016-02-16 08:45	EST	3300	P
USGS	03335500	2016-02-16 09:00	EST	3320	P
USGS	03335500	2016-02-16 09:15	EST	3310	P
USGS	03335500	2016-02-16 09:30	EST	3320	P
USGS	03335500	2016-02-16 09:45	EST	3320	P
USGS	03335500	2016-02-16 10:00	EST	3340	P
USGS	03335500	2016-02-16 10:15	EST	3350	P
USGS	03335500	2016-02-16 10:30	EST	3350	P
USGS	03335500	2016-02-16 10:45	EST	3360	P
USGS	03335500	2016-02-16 11:00	EST	3360	P
USGS	03335500	2016-02-16 11:15	EST	3370	P
USGS	03335500	2016-02-16 11:30	EST	3390	P
USGS	03335500	2016-02-16 11:45	EST	3390	P
USGS	03335500	2016-02-16 12:00	EST	3390	P
USGS	03335500	2016-02-16 12:15	EST	3410	P
USGS	03335500	2016-02-16 12:30	EST	3410	P
USGS	03335500	2016-02-16 12:45	EST	3410	P
USGS	03335500	2016-02-16 13:00	EST	3430	P
USGS	03335500	2016-02-16 13:15	EST	3430	P
USGS	03335500	2016-02-16 13:30	EST	3440	P
USGS	03335500	2016-02-16 13:45	EST	3450	P
USGS	03335500	2016-02-16 14:00	EST	3450	P
USGS	03335500	2016-02-16 14:15	EST	3450	P
USGS	03335500	2016-02-16 14:30	EST	3470	P
USGS	03335500	2016-02-16 14:45	EST	3480	P
USGS	03335500	2016-02-16 15:00	EST	3480	P
USGS	03335500	2016-02-16 15:15	EST	3480	P
USGS	03335500	2016-02-16 15:30	EST	3480	P
USGS	03335500	2016-02-16 15:45	EST	3490	P
USGS	03335500	2016-02-16 16:00	EST	3490	P
USGS	03335500	2016-02-16 16:15	EST	3490	P
USGS	03335500	2016-02-16 16:30	EST	3490	P
USGS	03335500	2016-02-16 16:45	EST	3510	P
USGS	03335500	2016-02-16 17:00	EST	3490	P
USGS	03335500	2016-02-16 17:15	EST	3510	P
USGS	03335500	2016-02-16 17:30	EST	3510	P
USGS	03335500	2016-02-16 17:45	EST	3490	P
USGS	03335500	2016-02-16 18:00	EST	3490	P
USGS	03335500	2016-02-16 18:15	EST	3510	P
USGS	03335500	2016-02-16 18:30	EST	3490	P
USGS	03335500	2016-02-16 18:45	EST	3490	P
USGS	03335500	2016-02-16 19:00	EST	3490	P
USGS	03335500	2016-02-16 19:15	EST	3510	P
USGS	03335500	2016-02-16 19:30	EST	3510	P
USGS	03335500	2016-02-16 19:45	EST	3490	P
USGS	03335500	2016-02-16 20:00	EST	3510	P
USGS	03335500	2016-02-16 20:15	EST	3510	P
USGS	03335500	2016-02-16 20:30	EST	3490	P
USGS	03335500	2016-02-16 20:45	EST	3510	P
USGS	03335500	2016-02-16 21:00	EST	3490	P
USGS	03335500	2016-02-16 21:15	EST	3510	P
USGS	03335500	2016-02-16 21:30	EST	3490	P
USGS	03335500	2016-02-16 21:45	EST	3510	P
USGS	03335500	2016-02-16 22:00	EST	3490	P
USGS	03335500	2016-02-16 22:15	EST	3510	P
USGS	03335500	2016-02-16 22:30	EST	3510	P
USGS	03335500	2016-02-16 22:45	EST	3520	P
USGS	03335500	2016-02-16 23:00	EST	3510	P
USGS	03335500	2016-02-16 23:15	EST	3510	P
USGS	03335500	2016-02-16 23:30	EST	3510	P
USGS	03335500	2016-02-16 23:45	EST	3510	P
USGS	03335500	2016-02-17 00:00	EST	3510	P
USGS	03335500	2016-02-17 00:15	EST	3510	P
USGS	03335500	2016-02-17 00:30	EST	3520	P
USGS	03335500	2016-02-17 00:45	EST	3520	P
USGS	03335500	2016-02-17 01:00	EST	3520	P
USGS	03335500	2016-02-17 01:15	EST	3520	P
USGS	03335500	2016-02-17 01:30	EST	3530	P
USGS	03335500	2016-02-17 01:45	EST	3530	P
USGS	03335500	2016-02-17 02:00	EST	3530	P
USGS	03335500	2016-02-17 02:15	EST	3530	P
USGS	03335500	2016-02-17 02:30	EST	3530	P
USGS	03335500	2016-02-17 02:45	EST	3550	P
USGS	03335500	2016-02-17 03:00	EST	3530	P
USGS	03335500	2016-02-17 03:15	EST	3550	P
USGS	03335500	2016-02-17 03:30	EST	3560	P
USGS	03335500	2016-02-17 03:45	EST	3550	P
USGS	03335500	2016-02-17 04:00	EST	3560	P
USGS	03335500	2016-02-17 04:15	EST	3560	P
USGS	03335500	2016-02-17 04:30	EST	3560	P
USGS	03335500	2016-02-17 04:45	EST	3560	P
USGS	03335500	2016-02-17 05:00	EST	3570	P
USGS	03335500	2016-02-17 05:15	EST	3570	P
USGS	03335500	2016-02-17 05:30	EST	3570	P
USGS	03335500	2016-02-17 05:45	EST	3590	P
USGS	03335500	2016-02-17 06:00	EST	3590	P
USGS	03335500	2016-02-17 06:15	EST	3590	P
USGS	03335500	2016-02-17 06:30	EST	3590	P
USGS	03335500	2016-02-17 06:45	EST	3600	P
USGS	03335500	2016-02-17 07:00	EST	3600	P
USGS	03335500	2016-02-17 07:15	EST	3600	P
USGS	03335500	2016-02-17 07:30	EST	3600	P
USGS	03335500	2016-02-17 07:45	EST	3600	P
USGS	03335500	2016-02-17 08:00	EST	3610	P
USGS	03335500	2016-02-17 08:15	EST	3610	P
USGS	03335500	2016-02-17 08:30	EST	3610	P
USGS	03335500	2016-02-17 08:45	EST	3630	P
USGS	03335500	2016-02-17 09:00	EST	3630	P
USGS	03335500	2016-02-17 09:15	EST	3630	P
USGS	03335500	2016-02-17 09:30	EST	3630	P
USGS	03335500	2016-02-17 09:45	EST	3640	P
USGS	03335500	2016-02-17 10:00	EST	3640	P
USGS	03335500	2016-02-17 10:15	EST	3640	P
USGS	03335500	2016-02-17 10:30	EST	3640	P
USGS	03335500	2016-02-17 10:45	EST	3650	P
USGS	03335500	2016-02-17 11:00	EST	3650	P
USGS	03335500	2016-02-17 11:15	EST	3640	P
USGS	03335500	2016-02-17 11:30	EST	3650	P
USGS	03335500	2016-02-17 11:45	EST	3650	P
USGS	03335500	2016-02-17 12:00	EST	3650	P
USGS	03335500	2016-02-17 12:15	EST	3650	P
USGS	03335500	2016-02-17 12:30	EST	3650	P
USGS	03335500	2016-02-17 12:45	EST	3650	P
USGS	03335500	2016-02-17 13:00	EST	3640	P
USGS	03335500	2016-02-17 13:15	EST	3650	P
USGS	03335500	2016-02-17 13:30	EST	3650	P
USGS	03335500	2016-02-17 13:45	EST	3630	P
USGS	03335500	2016-02-17 14:00	EST	3640	P
USGS	03335500	2016-02-17 14:15	EST	3650	P
USGS	03335500	2016-02-17 14:30	EST	3650	P
USGS	03335500	2016-02-17 14:45	EST	3650	P
USGS	03335500	2016-02-17 15:00	EST	3650	P
USGS	03335500	2016-02-17 15:15	EST	3650	P
USGS	03335500	2016-02-17 15:30	EST	3670	P
USGS	03335500	2016-02-17 15:45	EST	3670	P
USGS	03335500	2016-02-17 16:00	EST	3670	P
USGS	03335500	2016-02-17 16:15	EST	3670	P
USGS	03335500	2016-02-17 16:30	EST	3670	P
USGS	03335500	2016-02-17 16:45	EST	3680	P
USGS	03335500	2016-02-17 17:00	EST	3680	P
USGS	03335500	2016-02-17 17:15	EST	3680	P
USGS	03335500	2016-02-17 17:30	EST	3690	P
USGS	03335500	2016-02-17 17:45	EST	3690	P
USGS	03335500	2016-02-17 18:00	EST	3710	P
USGS	03335500	2016-02-17 18:15	EST	3710	P
USGS	03335500	2016-02-17 18:30	EST	3720	P
USGS	03335500	2016-02-17 18:45	EST	3720	P
USGS	03335500	2016-02-17 19:00	EST	3720	P
USGS	03335500	2016-02-17 19:15	EST	3730	P
USGS	03335500	2016-02-17 19:30	EST	3730	P
USGS	03335500	2016-02-17 19:45	EST	3750	P
USGS	03335500	2016-02-17 20:00	EST	3760	P
USGS	03335500	2016-02-17 20:15	EST	3770	P
USGS	03335500	2016-02-17 20:30	EST	3770	P
USGS	03335500	2016-02-17 20:45	EST	3770	P
USGS	03335500	2016-02-17 21:00	EST	3770	P
USGS	03335500	2016-02-17 21:15	EST	3800	P
USGS	03335500	2016-02-17 21:30	EST	3810	P
USGS	03335500	2016-02-17 21:45	EST	3810	P
USGS	03335500	2016-02-17 22:00	EST	3830	P
USGS	03335500	2016-02-17 22:15	EST	3830	P
USGS	03335500	2016-02-17 22:30	EST	3840	P
USGS	03335500	2016-02-17 22:45	EST	3850	P
USGS	03335500	2016-02-17 23:00	EST	3870	P
USGS	03335500	2016-02-17 23:15	EST	3870	P
USGS	03335500	2016-02-17 23:30	EST	3880	P
USGS	03335500	2016-02-17 23:45	EST	3880	P
USGS	03335500	2016-02-18 00:00	EST	3880	P
USGS	03335500	2016-02-18 00:15	EST	3880	P
USGS	03335500	2016-02-18 00:30	EST	3910	P
USGS	03335500	2016-02-18 00:45	EST	3910	P
USGS	03335500	2016-02-18 01:00	EST	3910	P
USGS	03335500	2016-02-18 01:15	EST	3910	P
USGS	03335500	2016-02-18 01:30	EST	3910	P
USGS	03335500	2016-02-18 01:45	EST	3910	P
USGS	03335500	2016-02-18 02:00	EST	3910	P
USGS	03335500	2016-02-18 02:15	EST	3920	P
USGS	03335500	2016-02-18 02:30	EST	3920	P
USGS	03335500	2016-02-18 02:45	EST	3910	P
USGS	03335500	2016-02-18 03:00	EST	3920	P
USGS	03335500	2016-02-18 03:15	EST	3910	P
USGS	03335500	2016-02-18 03:30	EST	3920	P
USGS	03335500	2016-02-18 03:45	EST	3910	P
USGS	03335500	2016-02-18 04:00	EST	3910	P
USGS	03335500	2016-02-18 04:15	EST	3910	P
USGS	03335500	2016-02-18 04:30	EST	3910	P
USGS	03335500	2016-02-18 04:45	EST	3910	P
USGS	03335500	2016-02-18 05:00	EST	3910	P
USGS	03335500	2016-02-18 05:15	EST	3910	P
USGS	03335500	2016-02-18 05:30	EST	3900	P
USGS	03335500	2016-02-18 05:45	EST	3900	P
USGS	03335500	2016-02-18 06:00	EST	3910	P
USGS	03335500	2016-02-18 06:15	EST	3910	P
USGS	03335500	2016-02-18 06:30	EST	3900	P
USGS	03335500	2016-02-18 06:45	EST	3900	P
USGS	03335500	2016-02-18 07:00	EST	3900	P
USGS	03335500	2016-02-18 07:15	EST	3900	P
USGS	03335500	2016-02-18 07:30	EST	3900	P
USGS	03335500	2016-02-18 07:45	EST	3880	P
USGS	03335500	2016-02-18 08:00	EST	3880	P
USGS	03335500	2016-02-18 08:15	EST	3880	P
USGS	03335500	2016-02-18 08:30	EST	3870	P
USGS	03335500	2016-02-18 08:45	EST	3870	P
USGS	03335500	2016-02-18 09:00	EST	3870	P
USGS	03335500	2016-02-18 09:15	EST	3850	P
USGS	03335500	2016-02-18 09:30	EST	3840	P
USGS	03335500	2016-02-18 09:45	EST	3750	P
USGS	03335500	2016-02-18 10:00	EST	3810	P
USGS	03335500	2016-02-18 10:15	EST	3800	P
USGS	03335500	2016-02-18 10:30	EST	3750	P
USGS	03335500	2016-02-18 10:45	EST	3690	P
USGS	03335500	2016-02-18 11:00	EST	3750	P
USGS	03335500	2016-02-18 11:15	EST	3750	P
USGS	03335500	2016-02-18 11:30	EST	3730	P
USGS	03335500	2016-02-18 11:45	EST	3720	P
USGS	03335500	2016-02-18 12:00	EST	3720	P
USGS	03335500	2016-02-18 12:15	EST	3670	P
USGS	03335500	2016-02-18 12:30	EST	3650	P
USGS	03335500	2016-02-18 12:45	EST	3670	P
USGS	03335500	2016-02-18 13:00	EST	3680	P
USGS	03335500	2016-02-18 13:15	EST	3670	P
USGS	03335500	2016-02-18 13:30	EST	3670	P
USGS	03335500	2016-02-18 13:45	EST	3670	P
USGS	03335500	2016-02-18 14:00	EST	3680	P
USGS	03335500	2016-02-18 14:15	EST	3650	P
USGS	03335500	2016-02-18 14:30	EST	3640	P
USGS	03335500	2016-02-18 14:45	EST	3630	P
USGS	03335500	2016-02-18 15:00	EST	3650	P
USGS	03335500	2016-02-18 15:15	EST	3630	P
USGS	03335500	2016-02-18 15:30	EST	3630	P
USGS	03335500	2016-02-18 15:45	EST	3600	P
USGS	03335500	2016-02-18 16:00	EST	3630	P
USGS	03335500	2016-02-18 16:15	EST	3630	P
USGS	03335500	2016-02-18 16:30	EST	3590	P
USGS	03335500	2016-02-18 16:45	EST	3610	P
USGS	03335500	2016-02-18 17:00	EST	3610	P
USGS	03335500	2016-02-18 17:15	EST	3630	P
USGS	03335500	2016-02-18 17:30	EST	3640	P
USGS	03335500	2016-02-18 17:45	EST	3610	P
USGS	03335500	2016-02-18 18:00	EST	3610	P
USGS	03335500	2016-02-18 18:15	EST	3640	P
USGS	03335500	2016-02-18 18:30	EST	3590	P
USGS	03335500	2016-02-18 18:45	EST	3600	P
USGS	03335500	2016-02-18 19:00	EST	3600	P
USGS	03335500	2016-02-18 19:15	EST	3600	P
USGS	03335500	2016-02-18 19:30	EST	3600	P
USGS	03335500	2016-02-18 19:45	EST	3570	P
USGS	03335500	2016-02-18 20:00	EST	3570	P
USGS	03335500	2016-02-18 20:15	EST	3590	P
USGS	03335500	2016-02-18 20:30	EST	3570	P
USGS	03335500	2016-02-18 20:45	EST	3560	P
USGS	03335500	2016-02-18 21:00	EST	3550	P
USGS	03335500	2016-02-18 21:15	EST	3550	P
USGS	03335500	2016-02-18 21:30	EST	3550	P
USGS	03335500	2016-02-18 21:45	EST	3530	P
USGS	03335500	2016-02-18 22:00	EST	3560	P
USGS	03335500	2016-02-18 22:15	EST	3550	P
USGS	03335500	2016-02-18 22:30	EST	3520	P
USGS	03335500	2016-02-18 22:45	EST	3550	P
USGS	03335500	2016-02-18 23:00	EST	3510	P
USGS	03335500	2016-02-18 23:15	EST	3480	P
USGS	03335500	2016-02-18 23:30	EST	3520	P
USGS	03335500	2016-02-18 23:45	EST	3530	P
USGS	03335500	2016-02-19 00:00	EST	3550	P
USGS	03335500	2016-02-19 00:15	EST	3560	P
USGS	03335500	2016-02-19 00:30	EST	3560	P
USGS	03335500	2016-02-19 00:45	EST	3570	P
USGS	03335500	2016-02-19 01:00	EST	3530	P
USGS	03335500	2016-02-19 01:15	EST	3630	P
USGS	03335500	2016-02-19 01:30	EST	3530	P
USGS	03335500	2016-02-19 01:45	EST	3490	P
USGS	03335500	2016-02-19 02:00	EST	3510	P
USGS	03335500	2016-02-19 02:15	EST	3510	P
USGS	03335500	2016-02-19 02:30	EST	3490	P
USGS	03335500	2016-02-19 02:45	EST	3470	P
USGS	03335500	2016-02-19 03:00	EST	3510	P
USGS	03335500	2016-02-19 03:15	EST	3490	P
USGS	03335500	2016-02-19 03:30	EST	3490	P
USGS	03335500	2016-02-19 03:45	EST	3490	P
USGS	03335500	2016-02-19 04:00	EST	3510	P
USGS	03335500	2016-02-19 04:15	EST	3480	P
USGS	03335500	2016-02-19 04:30	EST	3490	P
USGS	03335500	2016-02-19 04:45	EST	3510	P
USGS	03335500	2016-02-19 05:00	EST	3480	P
USGS	03335500	2016-02-19 05:15	EST	3510	P
USGS	03335500	2016-02-19 05:30	EST	3520	P
USGS	03335500	2016-02-19 05:45	EST	3490	P
USGS	03335500	2016-02-19 06:00	EST	3510	P
USGS	03335500	2016-02-19 06:15	EST	3490	P
USGS	03335500	2016-02-19 06:30	EST	3470	P
USGS	03335500	2016-02-19 06:45	EST	3520	P
USGS	03335500	2016-02-19 07:00	EST	3530	P
USGS	03335500	2016-02-19 07:15	EST	3470	P
USGS	03335500	2016-02-19 07:30	EST	3510	P
USGS	03335500	2016-02-19 07:45	EST	3520	P
USGS	03335500	2016-02-19 08:00	EST	3520	P
USGS	03335500	2016-02-19 08:15	EST	3480	P
USGS	03335500	2016-02-19 08:30	EST	3490	P
USGS	03335500	2016-02-19 08:45	EST	3480	P
USGS	03335500	2016-02-19 09:00	EST	3520	P
USGS	03335500	2016-02-19 09:15	EST	3520	P
USGS	03335500	2016-02-19 09:30	EST	3490	P
USGS	03335500	2016-02-19 09:45	EST	3480	P
USGS	03335500	2016-02-19 10:00	EST	3510	P
USGS	03335500	2016-02-19 10:15	EST	3480	P
USGS	03335500	2016-02-19 10:30	EST	3470	P
USGS	03335500	2016-02-19 10:45	EST	3440	P
USGS	03335500	2016-02-19 11:00	EST	3550	P
USGS	03335500	2016-02-19 11:15	EST	3520	P
USGS	03335500	2016-02-19 11:30	EST	3490	P
USGS	03335500	2016-02-19 11:45	EST	3470	P
USGS	03335500	2016-02-19 12:00	EST	3490	P
USGS	03335500	2016-02-19 12:15	EST	3470	P
USGS	03335500	2016-02-19 12:30	EST	3490	P
USGS	03335500	2016-02-19 12:45	EST	3510	P
USGS	03335500	2016-02-19 13:00	EST	3470	P
USGS	03335500	2016-02-19 13:15	EST	3470	P
USGS	03335500	2016-02-19 13:30	EST	3430	P
USGS	03335500	2016-02-19 13:45	EST	3470	P
USGS	03335500	2016-02-19 14:00	EST	3490	P
USGS	03335500	2016-02-19 14:15	EST	3480	P
USGS	03335500	2016-02-19 14:30	EST	3430	P
USGS	03335500	2016-02-19 14:45	EST	3440	P
USGS	03335500	2016-02-19 15:00	EST	3470	P
USGS	03335500	2016-02-19 15:15	EST	3450	P
USGS	03335500	2016-02-19 15:30	EST	3440	P
USGS	03335500	2016-02-19 15:45	EST	3440	P
USGS	03335500	2016-02-19 16:00	EST	3390	P
USGS	03335500	2016-02-19 16:15	EST	3450	P
USGS	03335500	2016-02-19 16:30	EST	3440	P
USGS	03335500	2016-02-19 16:45	EST	3430	P
USGS	03335500	2016-02-19 17:00	EST	3430	P
USGS	03335500	2016-02-19 17:15	EST	3390	P
USGS	03335500	2016-02-19 17:30	EST	3410	P
USGS	03335500	2016-02-19 17:45	EST	3430	P
USGS	03335500	2016-02-19 18:00	EST	3400	P
USGS	03335500	2016-02-19 18:15	EST	3410	P
USGS	03335500	2016-02-19 18:30	EST	3410	P
USGS	03335500	2016-02-19 18:45	EST	3430	P
USGS	03335500	2016-02-19 19:00	EST	3400	P
USGS	03335500	2016-02-19 19:15	EST	3430	P
USGS	03335500	2016-02-19 19:30	EST	3410	P
USGS	03335500	2016-02-19 19:45	EST	3430	P
USGS	03335500	2016-02-19 20:00	EST	3430	P
USGS	03335500	2016-02-19 20:15	EST	3400	P
USGS	03335500	2016-02-19 20:30	EST	3400	P
USGS	03335500	2016-02-19 20:45	EST	3390	P
USGS	03335500	2016-02-19 21:00	EST	3400	P
USGS	03335500	2016-02-19 21:15	EST	3410	P
USGS	03335500	2016-02-19 21:30	EST	3410	P
USGS	03335500	2016-02-19 21:45	EST	3390	P
USGS	03335500	2016-02-19 22:00	EST	3390	P
USGS	03335500	2016-02-19 22:15	EST	3400	P
USGS	03335500	2016-02-19 22:30	EST	3440	P
USGS	03335500	2016-02-19 22:45	EST	3440	P
USGS	03335500	2016-02-19 23:00	EST	3440	P
USGS	03335500	2016-02-19 23:15	EST	3450	P
USGS	03335500	2016-02-19 23:30	EST	3370	P
USGS	03335500	2016-02-19 23:45	EST	3470	P
USGS	03335500	2016-02-20 00:00	EST	3450	P
USGS	03335500	2016-02-20 00:15	EST	3450	P
USGS	03335500	2016-02-20 00:30	EST	3450	P
USGS	03335500	2016-02-20 00:45	EST	3440	P
USGS	03335500	2016-02-20 01:00	EST	3440	P
USGS	03335500	2016-02-20 01:15	EST	3440	P
USGS	03335500	2016-02-20 01:30	EST	3430	P
USGS	03335500	2016-02-20 01:45	EST	3430	P
USGS	03335500	2016-02-20 02:00	EST	3400	P
USGS	03335500	2016-02-20 02:15	EST	3400	P
USGS	03335500	2016-02-20 02:30	EST	3410	P
USGS	03335500	2016-02-20 02:45	EST	3400	P
USGS	03335500	2016-02-20 03:00	EST	3390	P
USGS	03335500	2016-02-20 03:15	EST	3390	P
USGS	03335500	2016-02-20 03:30	EST	3390	P
USGS	03335500	2016-02-20 03:45	EST	3390	P
USGS	03335500	2016-02-20 04:00	EST	3390	P
USGS	03335500	2016-02-20 04:15	EST	3390	P
USGS	03335500	2016-02-20 04:30	EST	3390	P
USGS	03335500	2016-02-20 04:45	EST	3390	P
USGS	03335500	2016-02-20 05:00	EST	3400	P
USGS	03335500	2016-02-20 05:15	EST	3400	P
USGS	03335500	2016-02-20 05:30	EST	3410	P
USGS	03335500	2016-02-20 05:45	EST	3430	P
USGS	03335500	2016-02-20 06:00	EST	3410	P
USGS	03335500	2016-02-20 06:15	EST	3440	P
USGS	03335500	2016-02-20 06:30	EST	3450	P
USGS	03335500	2016-02-20 06:45	EST	3470	P
USGS	03335500	2016-02-20 07:00	EST	3450	P
USGS	03335500	2016-02-20 07:15	EST	3480	P
USGS	03335500	2016-02-20 07:30	EST	3480	P
USGS	03335500	2016-02-20 07:45	EST	3490	P
USGS	03335500	2016-02-20 08:00	EST	3490	P
USGS	03335500	2016-02-20 08:15	EST	3410	P
USGS	03335500	2016-02-20 08:30	EST	3470	P
USGS	03335500	2016-02-20 08:45	EST	3410	P
USGS	03335500	2016-02-20 09:00	EST	3400	P
USGS	03335500	2016-02-20 09:15	EST	3400	P
USGS	03335500	2016-02-20 09:30	EST	3430	P
USGS	03335500	2016-02-20 09:45	EST	3400	P
USGS	03335500	2016-02-20 10:00	EST	3400	P
USGS	03335500	2016-02-20 10:15	EST	3370	P
USGS	03335500	2016-02-20 10:30	EST	3400	P
USGS	03335500	2016-02-20 10:45	EST	3370	P
USGS	03335500	2016-02-20 11:00	EST	3390	P
USGS	03335500	2016-02-20 11:15	EST	3370	P
USGS	03335500	2016-02-20 11:30	EST	3360	P
USGS	03335500	2016-02-20 11:45	EST	3370	P
USGS	03335500	2016-02-20 12:00	EST	3370	P
USGS	03335500	2016-02-20 12:15	EST	3390	P
USGS	03335500	2016-02-20 12:30	EST	3350	P
USGS	03335500	2016-02-20 12:45	EST	3370	P
USGS	03335500	2016-02-20 13:00	EST	3370	P
USGS	03335500	2016-02-20 13:15	EST	3360	P
USGS	03335500	2016-02-20 13:30	EST	3390	P
USGS	03335500	2016-02-20 13:45	EST	3360	P
USGS	03335500	2016-02-20 14:00	EST	3360	P
USGS	03335500	2016-02-20 14:15	EST	3370	P
USGS	03335500	2016-02-20 14:30	EST	3370	P
USGS	03335500	2016-02-20 14:45	EST	3400	P
USGS	03335500	2016-02-20 15:00	EST	3410	P
USGS	03335500	2016-02-20 15:15	EST	3430	P
USGS	03335500	2016-02-20 15:30	EST	3440	P
USGS	03335500	2016-02-20 15:45	EST	3360	P
USGS	03335500	2016-02-20 16:00	EST	3410	P
USGS	03335500	2016-02-20 16:15	EST	3440	P
USGS	03335500	2016-02-20 16:30	EST	3400	P
USGS	03335500	2016-02-20 16:45	EST	3470	P
USGS	03335500	2016-02-20 17:00	EST	3470	P
USGS	03335500	2016-02-20 17:15	EST	3430	P
USGS	03335500	2016-02-20 17:30	EST	3470	P
USGS	03335500	2016-02-20 17:45	EST	3490	P
USGS	03335500	2016-02-20 18:00	EST	3490	P
USGS	03335500	2016-02-20 18:15	EST	3510	P
USGS	03335500	2016-02-20 18:30	EST	3510	P
USGS	03335500	2016-02-20 18:45	EST	3510	P
USGS	03335500	2016-02-20 19:00	EST	3510	P
USGS	03335500	2016-02-20 19:15	EST	3510	P
USGS	03335500	2016-02-20 19:30	EST	3510	P
USGS	03335500	2016-02-20 19:45	EST	3510	P
USGS	03335500	2016-02-20 20:00	EST	3510	P
USGS	03335500	2016-02-20 20:15	EST	3510	P
USGS	03335500	2016-02-20 20:30	EST	3490	P
USGS	03335500	2016-02-20 20:45	EST	3510	P
USGS	03335500	2016-02-20 21:00	EST	3490	P
USGS	03335500	2016-02-20 21:15	EST	3490	P
USGS	03335500	2016-02-20 21:30	EST	3490	P
USGS	03335500	2016-02-20 21:45	EST	3490	P
USGS	03335500	2016-02-20 22:00	EST	3490	P
USGS	03335500	2016-02-20 22:15	EST	3470	P
USGS	03335500	2016-02-20 22:30	EST	3480	P
USGS	03335500	2016-02-20 22:45	EST	3480	P
USGS	03335500	2016-02-20 23:00	EST	3480	P
USGS	03335500	2016-02-20 23:15	EST	3480	P
USGS	03335500	2016-02-20 23:30	EST	3480	P
USGS	03335500	2016-02-20 23:45	EST	3480	P
USGS	03335500	2016-02-21 00:00	EST	3490	P
USGS	03335500	2016-02-21 00:15	EST	3480	P
USGS	03335500	2016-02-21 00:30	EST	3490	P
USGS	03335500	2016-02-21 00:45	EST	3490	P
USGS	03335500	2016-02-21 01:00	EST	3490	P
USGS	03335500	2016-02-21 01:15	EST	3480	P
USGS	03335500	2016-02-21 01:30	EST	3490	P
USGS	03335500	2016-02-21 01:45	EST	3490	P
USGS	03335500	2016-02-21 02:00	EST	3490	P
